country_iso3,year,fuel_exports_pct_merch_exports,gdp_growth_pct,gdp_growth_5yr_avg,gdp_growth_1,gdp_growth_2,gdp_growth_3,fuel_exports_pct_1,fuel_exports_pct_2,fuel_exports_pct_3,sanctions_score
VEN,2014,97.6778068113493,-3.89438647450667,1.1524597290220622,1.34309403607486,5.62595697508632,4.17642535923936,97.6778068113493,98.7637309978349,67.1966073193092,0.0
VEN,2015,97.6778068113493,-6.22137102671199,0.20594377383637621,-3.89438647450667,1.34309403607486,5.62595697508632,97.6778068113493,97.6778068113493,98.7637309978349,0.0
VEN,2016,97.6778068113493,-17.0403345996548,-4.037408217942455,-6.22137102671199,-3.89438647450667,1.34309403607486,97.6778068113493,97.6778068113493,97.6778068113493,0.0
VEN,2017,97.6778068113493,-15.6714088720003,-8.296881387359779,-17.0403345996548,-6.22137102671199,-3.89438647450667,97.6778068113493,97.6778068113493,97.6778068113493,0.5
VEN,2018,97.6778068113493,-19.6553415972227,-12.496568514019291,-15.6714088720003,-17.0403345996548,-6.22137102671199,97.6778068113493,97.6778068113493,97.6778068113493,0.5
VEN,2019,97.6778068113493,-27.6579678662627,-17.249284792370496,-19.6553415972227,-15.6714088720003,-17.0403345996548,97.6778068113493,97.6778068113493,97.6778068113493,1.0
VEN,2020,97.6778068113493,-29.9985699155957,-22.00472457014724,-27.6579678662627,-19.6553415972227,-15.6714088720003,97.6778068113493,97.6778068113493,97.6778068113493,1.0
VEN,2021,97.6778068113493,0.955433428579269,-18.405570964500427,-29.9985699155957,-27.6579678662627,-19.6553415972227,97.6778068113493,97.6778068113493,97.6778068113493,1.0
VEN,2022,97.6778068113493,8.00091310654791,-13.671106568790785,0.955433428579269,-29.9985699155957,-27.6579678662627,97.6778068113493,97.6778068113493,97.6778068113493,1.0
VEN,2023,97.6778068113493,4.00168591128376,-8.939701067089493,8.00091310654791,0.955433428579269,-29.9985699155957,97.6778068113493,97.6778068113493,97.6778068113493,0.7
VEN,2024,97.6778068113493,5.29999999999984,-2.3481074938369835,4.00168591128376,8.00091310654791,0.955433428579269,97.6778068113493,97.6778068113493,97.6778068113493,0.2
